"dept","comm","year","week","price"
"TARN","ALBI",1872,11,2315
"TARN","ALBI",1872,12,2326
"TARN","ALBI",1872,13,2427
"TARN","ALBI",1872,14,2132
"TARN","ALBI",1872,15,2067
"TARN","ALBI",1872,16,2050
"TARN","ALBI",1872,17,2108
"TARN","ALBI",1872,18,2238
"TARN","ALBI",1872,19,2225
"TARN","ALBI",1872,20,2236
"TARN","ALBI",1872,21,2260
"TARN","ALBI",1872,22,2496
"TARN","ALBI",1872,23,2278
"TARN","ALBI",1872,24,2234
"TARN","ALBI",1873,1,2230
"TARN","ALBI",1873,2,2298
"TARN","ALBI",1873,3,2308
"TARN","ALBI",1873,4,2320
"TARN","ALBI",1873,5,2307
"TARN","ALBI",1873,6,2340
"TARN","ALBI",1873,7,2342
"TARN","ALBI",1873,8,2377
"TARN","ALBI",1873,9,2603
"TARN","ALBI",1873,10,2580
"TARN","ALBI",1873,11,2640
"TARN","ALBI",1873,12,2550
"TARN","ALBI",1873,13,2496
"TARN","ALBI",1873,14,2820
"TARN","ALBI",1873,15,2890
"TARN","ALBI",1873,16,2894
"TARN","ALBI",1873,17,2884
"TARN","ALBI",1873,18,2860
"TARN","ALBI",1873,19,2855
"TARN","ALBI",1873,20,2864
"TARN","ALBI",1873,21,2843
"TARN","ALBI",1873,22,2965
"TARN","ALBI",1873,23,2935
"TARN","ALBI",1873,24,2958
"TARN","ALBI",1874,1,2945
"TARN","ALBI",1874,2,3018
"TARN","ALBI",1874,3,3040
"TARN","ALBI",1874,4,3068
"TARN","ALBI",1874,5,3016
"TARN","ALBI",1874,6,2950
"TARN","ALBI",1874,7,2960
"TARN","ALBI",1874,8,2994
"TARN","ALBI",1874,9,2956
"TARN","ALBI",1874,10,3109
"TARN","ALBI",1874,11,3060
"TARN","ALBI",1874,12,2912
"TARN","ALBI",1874,13,2693
"TARN","ALBI",1874,14,2450
"TARN","ALBI",1874,15,2377
"TARN","ALBI",1874,16,2100
"TARN","ALBI",1874,17,2142
"TARN","ALBI",1874,18,2270
"TARN","ALBI",1874,19,2234
"TARN","ALBI",1874,20,2232
"TARN","ALBI",1874,21,2227
"TARN","ALBI",1874,22,2224
"TARN","ALBI",1874,23,2127
"TARN","ALBI",1874,24,2156
"TARN","ALBI",1875,1,2168
"TARN","ALBI",1875,2,2175
"TARN","ALBI",1875,3,2150
"TARN","ALBI",1875,4,2178
"TARN","ALBI",1875,5,2110
"TARN","ALBI",1875,6,2050
"TARN","ALBI",1875,7,2068
"TARN","ALBI",1875,8,2102
"TARN","ALBI",1875,9,2075
"TARN","ALBI",1875,10,2057
"TARN","ALBI",1875,11,2144
"TARN","ALBI",1875,12,2168
"TARN","ALBI",1875,13,2354
"TARN","ALBI",1875,14,2465
"TARN","ALBI",1875,15,2285
"TARN","ALBI",1875,16,2185
"TARN","ALBI",1875,17,2215
"TARN","ALBI",1875,18,2230
"TARN","ALBI",1875,19,2164
"TARN","ALBI",1875,20,2157
"TARN","ALBI",1875,21,2108
"TARN","ALBI",1875,22,2188
"TARN","ALBI",1875,23,2180
"TARN","ALBI",1875,24,2172
"TARN","ALBI",1876,1,2134
"TARN","ALBI",1876,2,2127
"TARN","ALBI",1876,3,2450
"TARN","ALBI",1876,4,2118
"TARN","ALBI",1876,5,2116
"TARN","ALBI",1876,6,2196
"TARN","ALBI",1876,7,2189
"TARN","ALBI",1876,8,2276
"TARN","ALBI",1876,9,2289
"TARN","ALBI",1876,10,2307
"TARN","ALBI",1876,11,2289
"TARN","ALBI",1876,12,2204
"TARN","ALBI",1876,13,2063
"TARN","ALBI",1876,14,2035
"TARN","ALBI",1876,15,2160
"TARN","ALBI",1876,16,2256
"TARN","ALBI",1876,17,2250
"TARN","ALBI",1876,18,2216
"TARN","ALBI",1876,19,2220
"TARN","ALBI",1876,20,2248
"TARN","ALBI",1876,21,2232
"TARN","ALBI",1876,22,2227
"TARN","ALBI",1876,23,2180
"TARN","ALBI",1876,24,2223
"TARN","ALBI",1877,1,2250
"TARN","ALBI",1877,2,2243
"TARN","ALBI",1877,3,2260
"TARN","ALBI",1877,4,2275
"TARN","ALBI",1877,5,2266
"TARN","ALBI",1877,6,2272
"TARN","ALBI",1877,7,2272
"TARN","ALBI",1877,8,2443
"TARN","ALBI",1877,9,2497
"TARN","ALBI",1877,10,2504
"TARN","ALBI",1877,11,2524
"TARN","ALBI",1877,12,2403
"TARN","ALBI",1877,14,2577
"TARN","ALBI",1877,15,2573
"TARN","ALBI",1877,16,2468
"TARN","ALBI",1877,17,2444
"TARN","ALBI",1877,18,2535
"TARN","ALBI",1877,19,2523
"TARN","ALBI",1877,20,2550
"TARN","ALBI",1877,21,2577
"TARN","ALBI",1877,22,2623
"TARN","ALBI",1877,23,2592
"TARN","ALBI",1877,24,2498
"TARN","ALBI",1878,1,2550
"TARN","ALBI",1878,2,2612
"TARN","ALBI",1878,3,2614
"TARN","ALBI",1878,4,2604
"TARN","ALBI",1878,5,2572
"TARN","ALBI",1878,6,2600
"TARN","ALBI",1878,7,2610
"TARN","ALBI",1878,8,2665
"TARN","ALBI",1878,9,2625
"TARN","ALBI",1878,10,2587
"TARN","ALBI",1878,11,2604
"TARN","ALBI",1878,12,2467
"TARN","ALBI",1878,13,2474
"TARN","ALBI",1878,14,2588
"TARN","ALBI",1878,15,2612
"TARN","ALBI",1878,16,2500
"TARN","ALBI",1878,17,2443
"TARN","ALBI",1878,18,2415
"TARN","ALBI",1878,19,2412
"TARN","ALBI",1878,20,2437
"TARN","ALBI",1878,21,2362
"TARN","ALBI",1878,22,2370
"TARN","ALBI",1878,23,2330
"TARN","ALBI",1878,24,2340
"TARN","ALBI",1879,1,2285
"TARN","ALBI",1879,2,2310
"TARN","ALBI",1879,3,2257
"TARN","ALBI",1879,5,2328
"TARN","ALBI",1879,6,2320
"TARN","ALBI",1879,7,2300
"TARN","ALBI",1879,8,2292
"TARN","ALBI",1879,9,2392
"TARN","ALBI",1879,10,2444
"TARN","ALBI",1879,11,2363
"TARN","ALBI",1879,12,2300
"TARN","ALBI",1879,13,2217
"TARN","ALBI",1879,14,2280
"TARN","ALBI",1879,15,2253
"TARN","ALBI",1879,16,2300
"TARN","ALBI",1879,17,2350
"TARN","ALBI",1879,18,2385
"TARN","ALBI",1879,19,2450
"TARN","ALBI",1879,20,2640
"TARN","ALBI",1879,21,2566
"TARN","ALBI",1879,22,2676
"TARN","ALBI",1879,23,2632
"TARN","ALBI",1879,24,2720
"TARN","ALBI",1880,1,2737
"TARN","ALBI",1880,2,2750
"TARN","ALBI",1880,3,2708
"TARN","ALBI",1880,4,2726
"TARN","ALBI",1880,5,2693
"TARN","ALBI",1880,6,2658
"TARN","ALBI",1880,7,2610
"TARN","ALBI",1880,8,2556
"TARN","ALBI",1880,9,2536
"TARN","ALBI",1880,10,2654
"TARN","ALBI",1880,11,2717
"TARN","ALBI",1880,12,2624
"TARN","ALBI",1880,13,2567
"TARN","ALBI",1880,14,2526
"TARN","ALBI",1880,15,2308
"TARN","ALBI",1880,16,2070
"TARN","ALBI",1880,17,2043
"TARN","ALBI",1880,18,2084
"TARN","ALBI",1880,19,2096
"TARN","ALBI",1880,20,2130
"TARN","ALBI",1880,21,2106
"TARN","ALBI",1880,22,2123
"TARN","ALBI",1880,23,2130
"TARN","ALBI",1880,24,2094
"TARN","ALBI",1881,1,2115
"TARN","ALBI",1881,2,2133
"TARN","ALBI",1881,3,2157
"TARN","ALBI",1881,4,2164
"TARN","ALBI",1881,5,2164
"TARN","ALBI",1881,6,2140
"TARN","ALBI",1881,7,2100
"TARN","ALBI",1881,8,2130
"TARN","ALBI",1881,9,2145
"TARN","ALBI",1881,10,2170
"TARN","ALBI",1881,11,2132
"TARN","ALBI",1881,12,2117
"TARN","ALBI",1881,13,2109
"TARN","ALBI",1881,14,2080
"TARN","ALBI",1881,15,2356
"TARN","ALBI",1881,16,2417
"TARN","ALBI",1881,17,2412
"TARN","ALBI",1881,18,2396
"TARN","ALBI",1881,19,2377
"TARN","ALBI",1881,20,2392
"TARN","ALBI",1881,21,2394
"TARN","ALBI",1881,22,2378
"TARN","ALBI",1881,23,2353
"TARN","ALBI",1881,24,2347
"TARN","ALBI",1882,1,2327
"TARN","ALBI",1882,2,2360
"TARN","ALBI",1882,3,2434
"TARN","ALBI",1882,4,2483
"TARN","ALBI",1882,5,2477
"TARN","ALBI",1882,7,2457
"TARN","ALBI",1882,8,2452
"TARN","ALBI",1882,9,2432
"TARN","ALBI",1882,10,2432
"TARN","ALBI",1882,11,2377
"TARN","ALBI",1882,12,2332
"TARN","ALBI",1882,13,2300
"TARN","ALBI",1882,14,2243
"TARN","ALBI",1882,15,2050
"TARN","ALBI",1882,16,1964
"TARN","ALBI",1882,17,1960
"TARN","ALBI",1882,18,1960
"TARN","ALBI",1882,19,1956
"TARN","ALBI",1882,20,1960
"TARN","ALBI",1882,21,1985
"TARN","ALBI",1882,22,2020
"TARN","ALBI",1882,23,2015
"TARN","ALBI",1882,24,2077
"TARN","ALBI",1883,1,2074
"TARN","ALBI",1883,2,2076
"TARN","ALBI",1883,3,2070
"TARN","ALBI",1883,4,2080
"TARN","ALBI",1883,6,2088
"TARN","ALBI",1883,7,2092
"TARN","ALBI",1883,8,2085
"TARN","ALBI",1883,9,2094
"TARN","ALBI",1883,10,2096
"TARN","ALBI",1883,11,2110
"TARN","ALBI",1883,12,2010
"TARN","ALBI",1883,13,2060
"TARN","ALBI",1883,14,2112
"TARN","ALBI",1883,15,2096
"TARN","ALBI",1883,16,2060
"TARN","ALBI",1883,17,2040
"TARN","ALBI",1883,18,2013
"TARN","ALBI",1883,19,2014
"TARN","ALBI",1883,20,2037
"TARN","ALBI",1883,21,2029
"TARN","ALBI",1883,22,2016
"TARN","ALBI",1883,23,1989
"TARN","ALBI",1883,24,1994
"TARN","ALBI",1884,1,1991
"TARN","ALBI",1884,2,1997
"TARN","ALBI",1884,3,1994
"TARN","ALBI",1884,4,2005
"TARN","ALBI",1884,5,2004
"TARN","ALBI",1884,6,2000
"TARN","ALBI",1884,7,1980
"TARN","ALBI",1884,8,1992
"TARN","ALBI",1884,9,1962
"TARN","ALBI",1884,10,1965
"TARN","ALBI",1884,11,1988
"TARN","ALBI",1884,12,1988
"TARN","ALBI",1884,13,2001
"TARN","ALBI",1884,14,1982
"TARN","ALBI",1884,15,1963
"TARN","ALBI",1884,16,1847
"TARN","ALBI",1884,17,1760
"TARN","ALBI",1884,18,1710
"TARN","ALBI",1884,19,1696
"TARN","ALBI",1884,20,1708
"TARN","ALBI",1884,21,1725
"TARN","ALBI",1884,22,1792
"TARN","ALBI",1884,23,1799
"TARN","ALBI",1884,24,1788
"TARN","ALBI",1885,1,1756
"TARN","ALBI",1885,2,1776
"TARN","ALBI",1885,3,1775
"TARN","ALBI",1885,4,1784
"TARN","ALBI",1885,5,1853
"TARN","ALBI",1885,6,1834
"TARN","ALBI",1885,7,1815
"TARN","ALBI",1885,8,1859
"TARN","ALBI",1885,9,1855
"TARN","ALBI",1885,10,1840
"TARN","ALBI",1885,11,1805
"TARN","ALBI",1885,12,1793
"TARN","ALBI",1885,13,1792
"TARN","ALBI",1885,14,1786
"TARN","ALBI",1885,15,1761
"TARN","ALBI",1885,16,1705
"TARN","ALBI",1885,17,1720
"TARN","ALBI",1885,18,1737
"TARN","ALBI",1885,19,1760
"TARN","ALBI",1885,20,1764
"TARN","ALBI",1885,21,1786
"TARN","ALBI",1885,22,1795
"TARN","ALBI",1885,23,1771
"TARN","ALBI",1885,24,1783
"TARN","ALBI",1886,1,1755
"TARN","ALBI",1886,2,1776
"TARN","ALBI",1886,3,1782
"TARN","ALBI",1886,4,1813
"TARN","ALBI",1886,5,1835
"TARN","ALBI",1886,6,1843
"TARN","ALBI",1886,7,1837
"TARN","ALBI",1886,8,1822
"TARN","ALBI",1886,9,1840
"TARN","ALBI",1886,10,1845
"TARN","ALBI",1886,11,1850
"TARN","ALBI",1886,12,1870
"TARN","ALBI",1886,13,1866
"TARN","ALBI",1886,14,1840
"TARN","ALBI",1886,15,1772
"TARN","ALBI",1886,16,1765
"TARN","ALBI",1886,17,1741
"TARN","ALBI",1886,18,1742
"TARN","ALBI",1886,19,1749
"TARN","ALBI",1886,20,1752
"TARN","ALBI",1886,21,1751
"TARN","ALBI",1886,22,1757
"TARN","ALBI",1886,23,1755
"TARN","ALBI",1886,24,1770
"TARN","ALBI",1887,1,1812
"TARN","ALBI",1887,2,1888
"TARN","ALBI",1887,3,1907
"TARN","ALBI",1887,4,1907
"TARN","ALBI",1887,5,1926
"TARN","ALBI",1887,6,1989
"TARN","ALBI",1887,7,1996
"TARN","ALBI",1887,8,2029
"TARN","ALBI",1887,9,2193
"TARN","ALBI",1887,10,2226
"TARN","ALBI",1887,11,2254
"TARN","ALBI",1887,12,2171
"TARN","ALBI",1887,13,1916
"TARN","ALBI",1887,14,1630
"TARN","ALBI",1887,15,1836
"TARN","ALBI",1887,16,1804
"TARN","ALBI",1887,17,1822
"TARN","ALBI",1887,18,1852
"TARN","ALBI",1887,19,1851
"TARN","ALBI",1887,20,1862
"TARN","ALBI",1887,21,1881
"TARN","ALBI",1887,22,1891
"TARN","ALBI",1887,23,1913
"TARN","ALBI",1887,24,1992
"TARN","ALBI",1888,1,1977
"TARN","ALBI",1888,2,1998
"TARN","ALBI",1888,3,2012
"TARN","ALBI",1888,5,2054
"TARN","ALBI",1888,6,2010
"TARN","ALBI",1888,7,2005
"TARN","ALBI",1888,8,2030
"TARN","ALBI",1888,9,2033
"TARN","ALBI",1888,10,1991
"TARN","ALBI",1888,11,1956
"TARN","ALBI",1888,12,1943
"TARN","ALBI",1888,13,1975
"TARN","ALBI",1888,15,2018
"TARN","ALBI",1888,16,1867
"TARN","ALBI",1888,17,1881
"TARN","ALBI",1888,18,1893
"TARN","ALBI",1888,19,1883
"TARN","ALBI",1888,20,1931
"TARN","ALBI",1888,21,1953
"TARN","ALBI",1888,22,2006
"TARN","ALBI",1888,23,1980
"TARN","ALBI",1888,24,1979
"TARN","ALBI",1889,1,1968
"TARN","ALBI",1889,2,1974
"TARN","ALBI",1889,3,2007
"TARN","ALBI",1889,4,2069
"TARN","ALBI",1889,5,2053
"TARN","ALBI",1889,6,2019
"TARN","ALBI",1889,7,1979
"TARN","ALBI",1889,8,1987
"TARN","ALBI",1889,9,1998
"TARN","ALBI",1889,11,1984
"TARN","ALBI",1889,12,1963
"TARN","ALBI",1889,13,1981
"TARN","ALBI",1889,14,1966
"TARN","ALBI",1889,15,1941
"TARN","ALBI",1889,16,1952
"TARN","ALBI",1889,17,1945
"TARN","ALBI",1889,18,1922
"TARN","ALBI",1889,19,1936
"TARN","ALBI",1889,20,1954
"TARN","ALBI",1889,21,1961
"TARN","ALBI",1889,22,1955
"TARN","ALBI",1889,23,1956
"TARN","ALBI",1889,24,1962
"TARN","ALBI",1890,1,1985
"TARN","ALBI",1890,2,2009
"TARN","ALBI",1890,3,2034
"TARN","ALBI",1890,4,2023
"TARN","ALBI",1890,5,2051
"TARN","ALBI",1890,6,2065
"TARN","ALBI",1890,7,2077
"TARN","ALBI",1890,8,2059
"TARN","ALBI",1890,9,2120
"TARN","ALBI",1890,10,2204
"TARN","ALBI",1890,11,2278
"TARN","ALBI",1890,12,2216
"TARN","ALBI",1890,13,2111
"TARN","ALBI",1890,14,2207
"TARN","ALBI",1890,15,1995
"TARN","ALBI",1890,16,1879
"TARN","ALBI",1890,17,1886
"TARN","ALBI",1890,18,1903
"TARN","ALBI",1890,19,1896
"TARN","ALBI",1890,20,1890
"TARN","ALBI",1890,21,1899
"TARN","ALBI",1890,22,1939
"TARN","ALBI",1890,23,1938
"TARN","ALBI",1890,24,1963
"TARN","ALBI",1891,1,1976
"TARN","ALBI",1891,2,2051
"TARN","ALBI",1891,3,2088
"TARN","ALBI",1891,4,2139
"TARN","ALBI",1891,5,2131
"TARN","ALBI",1891,6,2096
"TARN","ALBI",1891,7,2095
"TARN","ALBI",1891,8,2165
"TARN","ALBI",1891,9,2141
"TARN","ALBI",1891,10,2134
"TARN","ALBI",1891,11,2139
"TARN","ALBI",1891,12,2111
"TARN","ALBI",1891,13,1984
"TARN","ALBI",1891,14,2025
"TARN","ALBI",1891,15,2023
"TARN","ALBI",1891,16,2012
"TARN","ALBI",1891,17,2028
"TARN","ALBI",1891,18,2013
"TARN","ALBI",1891,19,2004
"TARN","ALBI",1891,20,2025
"TARN","ALBI",1891,21,2048
"TARN","ALBI",1891,22,2076
"TARN","ALBI",1891,23,2085
"TARN","ALBI",1891,24,2089
"TARN","ALBI",1892,1,2101
"TARN","ALBI",1892,2,2105
"TARN","ALBI",1892,3,2091
"TARN","ALBI",1892,4,2088
"TARN","ALBI",1892,5,2093
"TARN","ALBI",1892,6,2175
"TARN","ALBI",1892,7,2013
"TARN","ALBI",1892,8,2022
"TARN","ALBI",1892,9,2035
"TARN","ALBI",1892,10,2039
"TARN","ALBI",1892,11,2055
"TARN","ALBI",1892,12,2015
"TARN","ALBI",1892,13,1979
"TARN","ALBI",1892,14,1892
"TARN","ALBI",1892,15,1878
"TARN","ALBI",1892,16,1869
"TARN","ALBI",1892,17,1867
"TARN","ALBI",1892,18,1852
"TARN","ALBI",1892,19,1828
"TARN","ALBI",1892,20,1837
"TARN","ALBI",1892,21,1835
"TARN","ALBI",1892,22,1827
"TARN","ALBI",1892,23,1798
"TARN","ALBI",1892,24,1796
"TARN","ALBI",1893,1,1800
"TARN","ALBI",1893,2,1820
"TARN","ALBI",1893,3,1835
"TARN","ALBI",1893,4,1813
"TARN","ALBI",1893,5,1803
"TARN","ALBI",1893,6,1760
"TARN","ALBI",1893,7,1732
"TARN","ALBI",1893,8,1818
"TARN","ALBI",1893,9,1817
"TARN","ALBI",1893,10,1802
"TARN","ALBI",1893,11,1709
"TARN","ALBI",1893,12,1705
"TARN","ALBI",1893,13,1664
"TARN","ALBI",1893,14,1615
"TARN","ALBI",1893,15,1580
"TARN","ALBI",1893,16,1603
"TARN","ALBI",1893,17,1652
"TARN","ALBI",1893,18,1649
"TARN","ALBI",1893,19,1579
"TARN","ALBI",1893,20,1589
"TARN","ALBI",1893,21,1565
"TARN","ALBI",1893,22,1552
"TARN","ALBI",1893,23,1557
"TARN","ALBI",1893,24,1570
"TARN","ALBI",1894,1,1592
"TARN","ALBI",1894,2,1613
"TARN","ALBI",1894,3,1629
"TARN","ALBI",1894,4,1623
"TARN","ALBI",1894,5,1598
"TARN","ALBI",1894,6,1557
"TARN","ALBI",1894,7,1548
"TARN","ALBI",1894,8,1531
"TARN","ALBI",1894,9,1464
"TARN","ALBI",1894,10,1441
"TARN","ALBI",1894,11,1462
"TARN","ALBI",1894,12,1488
"TARN","ALBI",1894,13,1462
"TARN","ALBI",1894,14,1409
"TARN","ALBI",1894,15,1309
"TARN","ALBI",1894,16,1311
"TARN","ALBI",1894,17,1393
"TARN","ALBI",1894,18,1415
"TARN","ALBI",1894,19,1390
"TARN","ALBI",1894,20,1399
"TARN","ALBI",1894,21,1372
"TARN","ALBI",1894,22,1394
"TARN","ALBI",1894,23,1395
"TARN","ALBI",1894,24,1402
"TARN","ALBI",1895,2,1479
"TARN","ALBI",1895,4,1460
"TARN","ALBI",1895,5,1445
"TARN","ALBI",1895,6,1456
"TARN","ALBI",1895,7,1427
"TARN","ALBI",1895,8,1427
"TARN","ALBI",1895,10,1452
"TARN","ALBI",1895,11,1418
"TARN","ALBI",1895,12,1400
"TARN","ALBI",1895,14,1404
"TARN","ALBI",1895,15,1378
"TARN","ALBI",1895,16,1389
"TARN","ALBI",1895,18,1422
"TARN","ALBI",1895,19,1412
"TARN","ALBI",1895,20,1432
"TARN","ALBI",1895,21,1445
"TARN","ALBI",1895,22,1465
"TARN","ALBI",1895,23,1490
"TARN","ALBI",1895,24,1485
"TARN","ALBI",1896,1,1479
"TARN","ALBI",1896,2,1487
"TARN","ALBI",1896,3,1440
"TARN","ALBI",1896,4,1498
"TARN","ALBI",1896,5,1503
"TARN","ALBI",1896,6,1489
"TARN","ALBI",1896,7,1495
"TARN","ALBI",1896,8,1502
"TARN","ALBI",1896,9,1500
"TARN","ALBI",1896,10,1588
"TARN","ALBI",1896,11,1658
"TARN","ALBI",1896,12,1662
"TARN","ALBI",1896,13,1647
"TARN","ALBI",1896,14,1571
"TARN","ALBI",1896,15,1564
"TARN","ALBI",1896,16,1499
"TARN","ALBI",1896,17,1468
"TARN","ALBI",1896,18,1422
"TARN","ALBI",1896,19,1413
"TARN","ALBI",1896,20,1462
"TARN","ALBI",1896,21,1528
"TARN","ALBI",1896,22,1614
"TARN","ALBI",1896,23,1611
"TARN","ALBI",1896,24,1663
"TARN","ALBI",1897,1,1691
"TARN","ALBI",1897,2,1889
"TARN","ALBI",1897,3,1841
"TARN","ALBI",1897,4,1760
"TARN","ALBI",1897,5,1780
"TARN","ALBI",1897,6,1835
"TARN","ALBI",1897,7,1831
"TARN","ALBI",1897,8,1813
"TARN","ALBI",1897,9,1874
"TARN","ALBI",1897,10,1930
"TARN","ALBI",1897,11,1845
"TARN","ALBI",1897,12,1835
"TARN","ALBI",1897,14,1993
"TARN","ALBI",1897,15,2152
"TARN","ALBI",1897,16,2215
"TARN","ALBI",1897,17,2189
"TARN","ALBI",1897,18,2169
"TARN","ALBI",1897,19,2217
"TARN","ALBI",1897,20,2342
"TARN","ALBI",1897,21,2467
"TARN","ALBI",1897,22,2490
"TARN","ALBI",1897,23,2461
"TARN","ALBI",1897,24,2464
"TARN","ALBI",1898,1,2416
"TARN","ALBI",1898,2,2409
"TARN","ALBI",1898,3,2480
"TARN","ALBI",1898,4,2484
"TARN","ALBI",1898,5,2500
"TARN","ALBI",1898,6,2499
"TARN","ALBI",1898,7,2489
"TARN","ALBI",1898,8,2567
"TARN","ALBI",1898,9,2644
"TARN","ALBI",1898,10,2640
"TARN","ALBI",1898,11,2474
"TARN","ALBI",1898,12,2333
"TARN","ALBI",1898,13,2155
"TARN","ALBI",1898,14,1950
"TARN","ALBI",1898,15,1829
"TARN","ALBI",1898,16,1836
"TARN","ALBI",1898,17,1869
"TARN","ALBI",1898,18,1846
"TARN","ALBI",1898,19,1814
"TARN","ALBI",1898,20,1817
"TARN","ALBI",1898,21,1777
"TARN","ALBI",1898,22,1785
"TARN","ALBI",1898,23,1781
"TARN","ALBI",1898,24,1730
"TARN","ALBI",1899,1,1722
"TARN","ALBI",1899,2,1772
"TARN","ALBI",1899,3,1805
"TARN","ALBI",1899,4,1783
"TARN","ALBI",1899,5,1775
"TARN","ALBI",1899,6,1717
"TARN","ALBI",1899,7,1707
"TARN","ALBI",1899,8,1705
"TARN","ALBI",1899,9,1635
"TARN","ALBI",1899,10,1580
"TARN","ALBI",1899,11,1531
"TARN","ALBI",1899,12,1523
"TARN","ALBI",1899,13,1570
"TARN","ALBI",1899,14,1521
"TARN","ALBI",1899,15,1449
"TARN","ALBI",1899,16,1427
"TARN","ALBI",1899,17,1432
"TARN","ALBI",1899,18,1435
"TARN","ALBI",1899,19,1429
"TARN","ALBI",1899,20,1407
"TARN","ALBI",1899,21,1399
"TARN","ALBI",1899,22,1414
"TARN","ALBI",1899,23,1427
"TARN","ALBI",1899,24,1487
"TARN","ALBI",1900,2,1467
"TARN","ALBI",1900,3,1474
"TARN","ALBI",1900,4,1460
"TARN","ALBI",1900,5,1450
"TARN","ALBI",1900,6,1440
"TARN","ALBI",1900,7,1445
"TARN","ALBI",1900,8,1461
"TARN","ALBI",1900,9,1453
"TARN","ALBI",1900,10,1442
"TARN","ALBI",1900,11,1435
"TARN","ALBI",1900,12,1453
"TARN","ALBI",1900,13,1433
"TARN","ALBI",1900,14,1438
"TARN","ALBI",1900,15,1442
"TARN","ALBI",1900,16,1453
"TARN","ALBI",1900,17,1470
"TARN","ALBI",1900,18,1467
"TARN","ALBI",1900,19,1480
"TARN","ALBI",1900,20,1469
"TARN","ALBI",1900,21,1471
"TARN","ALBI",1900,22,1513
"TARN","ALBI",1900,23,1500
"TARN","ALBI",1900,24,1526
"TARN","ALBI",1901,1,1530
"TARN","ALBI",1901,2,1530
"TARN","ALBI",1901,3,1524
"TARN","ALBI",1901,4,1531
"TARN","ALBI",1901,5,1554
"TARN","ALBI",1901,6,1527
"TARN","ALBI",1901,7,1528
"TARN","ALBI",1901,8,1535
"TARN","ALBI",1901,9,1510
"TARN","ALBI",1901,10,1543
"TARN","ALBI",1901,11,1537
"TARN","ALBI",1901,12,1545
"TARN","ALBI",1901,13,1565
"TARN","ALBI",1901,14,1542
"TARN","ALBI",1901,15,1561
"TARN","ALBI",1901,16,1631
"TARN","ALBI",1901,17,1689
"TARN","ALBI",1901,18,1690
"TARN","ALBI",1901,19,1654
"TARN","ALBI",1901,20,1654
"TARN","ALBI",1901,21,1659
"TARN","ALBI",1901,22,1699
"TARN","ALBI",1901,23,1760
"TARN","ALBI",1901,24,1786
"TARN","ALBI",1902,1,1796
"TARN","ALBI",1902,2,1797
"TARN","ALBI",1902,3,1830
"TARN","ALBI",1902,4,1795
"TARN","ALBI",1902,5,1785
"TARN","ALBI",1902,6,1780
"TARN","ALBI",1902,7,1780
"TARN","ALBI",1902,8,1781
"TARN","ALBI",1902,10,1776
"TARN","ALBI",1902,11,1795
"TARN","ALBI",1902,12,1896
"TARN","ALBI",1902,13,1963
"TARN","ALBI",1902,14,1829
"TARN","ALBI",1902,15,1773
"TARN","ALBI",1902,16,1739
"TARN","ALBI",1902,17,1705
"TARN","ALBI",1902,18,1705
"TARN","ALBI",1902,19,1688
"TARN","ALBI",1902,20,1692
"TARN","ALBI",1902,21,1693
"TARN","ALBI",1902,22,1725
"TARN","ALBI",1902,23,1706
"TARN","ALBI",1902,24,1724
"TARN","ALBI",1903,1,1721
"TARN","ALBI",1903,2,1801
"TARN","ALBI",1903,3,1864
"TARN","ALBI",1903,4,1952
"TARN","ALBI",1903,5,1837
"TARN","ALBI",1903,6,1837
"TARN","ALBI",1903,7,1909
"TARN","ALBI",1903,8,1782
"TARN","ALBI",1903,9,1982
"TARN","ALBI",1903,10,1952
"TARN","ALBI",1903,11,1855
"TARN","ALBI",1903,12,1878
"TARN","ALBI",1903,13,1862
"TARN","ALBI",1903,14,1778
"TARN","ALBI",1903,15,1713
"TARN","ALBI",1903,16,1579
"TARN","ALBI",1903,18,1569
"TARN","ALBI",1903,20,1640
"TARN","ALBI",1903,22,1665
"TARN","ALBI",1903,24,1633
"TARN","ALBI",1904,1,1683
"TARN","ALBI",1904,2,1755
"TARN","ALBI",1904,3,1756
"TARN","ALBI",1904,4,1695
"TARN","ALBI",1904,5,1609
"TARN","ALBI",1904,6,1629
"TARN","ALBI",1904,7,1640
"TARN","ALBI",1904,8,1643
"TARN","ALBI",1904,9,1722
"TARN","ALBI",1904,10,1742
"TARN","ALBI",1904,11,1742
"TARN","ALBI",1904,12,1834
"TARN","ALBI",1905,1,1867
"TARN","ALBI",1905,2,1848
"TARN","ALBI",1905,3,1873
"TARN","ALBI",1905,4,1873
"TARN","ALBI",1905,5,1867
"TARN","ALBI",1905,6,1866
"TARN","ALBI",1905,7,1820
"TARN","ALBI",1905,8,1704
"TARN","ALBI",1905,9,1725
"TARN","ALBI",1905,10,1757
"TARN","ALBI",1905,11,1797
"TARN","ALBI",1905,12,1861
"TARN","ALBI",1906,1,1881
"TARN","ALBI",1906,2,1875
"TARN","ALBI",1906,3,1853
"TARN","ALBI",1906,4,1856
"TARN","ALBI",1906,5,1869
"TARN","ALBI",1906,6,1837
"TARN","ALBI",1906,7,1849
"TARN","ALBI",1906,8,1799
"TARN","ALBI",1906,9,1811
"TARN","ALBI",1906,10,1857
"TARN","ALBI",1906,11,1870
"TARN","ALBI",1906,12,1873
"TARN","ALBI",1907,1,1874
"TARN","ALBI",1907,2,1894
